input_norm,output_norm
-0.3258426966292135,-0.36967373862978703
-0.32486565705911086,-0.3685402139289027
-0.3238886174890083,-0.3673753270455733
-0.3229115779189058,-0.3663233419393459
-0.32193453834880315,-0.3652967443435295
-0.3209574987787005,-0.36420180445900757
-0.31998045920859797,-0.3630553271971811
-0.31900341963849543,-0.36190884993535466
-0.3180263800683928,-0.3607623726735281
-0.31704934049829014,-0.3597077873655963
-0.3160723009281876,-0.3586625324356506
-0.3150952613580851,-0.35761785951076874
-0.31411822178798243,-0.3565731865858867
-0.3131411822178798,-0.35548848205634526
-0.31216414264777725,-0.3543932592337233
-0.3111871030776747,-0.3533035762037328
-0.3102100635075721,-0.3522138931737422
-0.30923302393746943,-0.35112269432891346
-0.3082559843673669,-0.3500290800310201
-0.30727894479726436,-0.3487425331304048
-0.3063019052271617,-0.34768550018461836
-0.3053248656570591,-0.34652805329235625
-0.30434782608695654,-0.3454644203418958
-0.303370786516854,-0.34457252292027873
-0.30239374694675136,-0.3434766993739417
-0.3014167073766487,-0.3423548482921349
-0.3004396678065462,-0.34115670856468083
-0.29946262823644365,-0.3399585688372267
-0.298485588666341,-0.33895676321727847
-0.29750854909623836,-0.3377846698187238
-0.29653150952613583,-0.3369214351244682
-0.2955544699560333,-0.3358044137035446
-0.29457743038593065,-0.33460412327928196
-0.293600390815828,-0.3334038328550194
-0.29262335124572547,-0.3323815950063908
-0.29164631167562294,-0.3314645729718844
-0.2906692721055203,-0.33037295122046434
-0.28969223253541765,-0.3292398162142039
-0.2887151929653151,-0.32790666057523854
-0.2877381533952126,-0.32690513813794214
-0.28676111382510994,-0.32590361570064563
-0.2857840742550073,-0.32490209326334907
-0.28480703468490476,-0.3237895458788749
-0.2838299951148022,-0.3225215167369942
-0.2828529555446996,-0.3213452390199211
-0.28187591597459694,-0.3202511950805069
-0.2808988764044944,-0.31915687280358035
-0.27992183683439187,-0.31806255052665383
-0.2789447972642892,-0.3170233102625694
-0.2779677576941866,-0.3161454615325855
-0.27699071812408405,-0.31501288855234616
-0.2760136785539815,-0.3138344769102293
-0.27503663898387887,-0.31265606526811224
-0.2740595994137762,-0.31169333631767165
-0.2730825598436737,-0.3105788354342274
-0.27210552027357116,-0.30958883111237834
-0.2711284807034685,-0.3085281989606797
-0.27015144113336587,-0.30743325194983645
-0.26917440156326333,-0.3063386905496512
-0.2681973619931608,-0.30524867244490084
-0.26722032242305815,-0.3041605828990624
-0.2662432828529555,-0.3030619547121784
-0.265266243282853,-0.30196987926448016
-0.26428920371275044,-0.3008781130705051
-0.2633121641426478,-0.29978634687652994
-0.26233512457254515,-0.2986953899236053
-0.2613580850024426,-0.2976062713960894
-0.2603810454323401,-0.2965171528685735
-0.25940400586223744,-0.29528890697937793
-0.2584269662921348,-0.2940411725037998
-0.25744992672203226,-0.29294610222017387
-0.25647288715192973,-0.2918556962548927
-0.2554958475818271,-0.29093206192959425
-0.25451880801172444,-0.2897970653967623
-0.2535417684416219,-0.28863541494036404
-0.2525647288715194,-0.28747965398165354
-0.25158768930141673,-0.28638837398969486
-0.2506106497313141,-0.2852970939977361
-0.24963361016121155,-0.28420581400577755
-0.24865657059110902,-0.283114534013819
-0.24767953102100637,-0.2820232540218603
-0.24670249145090373,-0.28093197402990155
-0.2457254518808012,-0.279840694037943
-0.24474841231069866,-0.2787494140459844
-0.24377137274059602,-0.27765813405402573
-0.24279433317049337,-0.27660191359589215
-0.24181729360039084,-0.2756163846756166
-0.2408402540302883,-0.2746308557553411
-0.23986321446018566,-0.2732847942481258
-0.23888617489008301,-0.27218969021156353
-0.23790913531998048,-0.27109458617500143
-0.23693209574987795,-0.2700550556240404
-0.2359550561797753,-0.269109159777442
-0.23497801660967266,-0.2680753945874638
-0.23400097703957012,-0.2668510830136664
-0.2330239374694676,-0.265659719561948
-0.23204689789936495,-0.26479787507290437
-0.2310698583292623,-0.26363847440964083
-0.23009281875915977,-0.26242418114584143
-0.22911577918905723,-0.261414570620869
-0.2281387396189546,-0.2602306222244343
-0.22716170004885194,-0.2591795992516371
-0.2261846604787494,-0.25827154596388135
-0.22520762090864688,-0.2571984819110172
-0.22423058133854423,-0.2561010058804996
-0.2232535417684416,-0.2549293740380224
-0.22227650219833905,-0.2537284735052788
-0.22129946262823652,-0.25253448310680926
-0.22032242305813388,-0.2514419749243833
-0.21934538348803123,-0.2503494667419573
-0.2183683439179287,-0.24925695855953145
-0.21739130434782616,-0.2481789936774003
-0.21641426477772352,-0.24715728613123072
-0.21543722520762087,-0.2461355785850612
-0.21446018563751834,-0.24511387103889173
-0.2134831460674158,-0.24407033450853355
-0.21250610649731316,-0.24283662947101628
-0.21152906692721052,-0.24161122889644468
-0.21055202735710798,-0.24060176653045454
-0.20957498778700545,-0.2395923041644644
-0.2085979482169028,-0.23858284179847414
-0.20762090864680016,-0.237429155958658
-0.20664386907669763,-0.23614777825819036
-0.2056668295065951,-0.235056704221135
-0.20468978993649245,-0.23403325686587573
-0.2037127503663898,-0.23300980951061645
-0.20273571079628727,-0.2319610812794905
-0.20175867122618474,-0.2309097565842839
-0.2007816316560821,-0.22985843188907715
-0.19980459208597945,-0.2287954778825826
-0.19882755251587692,-0.22770784123490656
-0.19785051294577438,-0.22649455730503754
-0.19687347337567174,-0.22524550623120076
-0.1958964338055691,-0.22428867273346118
-0.19491939423546656,-0.22324377863051617
-0.19394235466536403,-0.22219888452757114
-0.19296531509526138,-0.221153990424626
-0.19198827552515874,-0.22006331854801484
-0.1910112359550562,-0.21897226564784225
-0.19003419638495367,-0.2178598950141413
-0.18905715681485102,-0.21668402043786258
-0.18808011724474838,-0.2155081458615839
-0.18710307767464585,-0.2143322712853053
-0.1861260381045433,-0.2132607035430875
-0.18514899853444067,-0.2121486461862565
-0.18417195896433802,-0.21124338477738216
-0.1831949193942355,-0.2099521532087374
-0.18221787982413296,-0.20900310867288202
-0.1812408402540303,-0.20803116019221368
-0.18026380068392767,-0.2067730680261815
-0.17928676111382513,-0.2056675124722292
-0.1783097215437226,-0.2045859338485958
-0.17733268197361995,-0.2035043552249623
-0.1763556424035173,-0.20242277660132876
-0.17537860283341478,-0.20133867209161307
-0.17440156326331224,-0.2001775409762093
-0.1734245236932096,-0.19901640986080538
-0.17244748412310695,-0.19820024694822058
-0.17147044455300442,-0.19711947981469027
-0.17049340498290189,-0.19598804357284966
-0.16951636541279924,-0.1948566073310089
-0.1685393258426966,-0.19372517108916812
-0.16756228627259406,-0.1925937348473275
-0.16658524670249153,-0.19146229860548686
-0.16560820713238888,-0.1903308623636461
-0.16463116756228624,-0.18919942612180535
-0.1636541279921837,-0.18815940375642037
-0.16267708842208117,-0.18718778044724496
-0.16170004885197853,-0.18620541063018492
-0.16072300928187588,-0.18511320592550448
-0.15974596971177335,-0.18400321683956553
-0.15876893014167082,-0.18271693206920406
-0.15779189057156817,-0.1815322379662184
-0.15681485100146553,-0.18044246131150926
-0.155837811431363,-0.1793589080556339
-0.15486077186126046,-0.17855142469468777
-0.15388373229115782,-0.17738975819858155
-0.15290669272105517,-0.17622809170247533
-0.15192965315095264,-0.17506642520636922
-0.1509526135808501,-0.17390475871026315
-0.14997557401074746,-0.17279623193807864
-0.14899853444064481,-0.1717654022634648
-0.14802149487054228,-0.17073534428224238
-0.14704445530043975,-0.16970528630101994
-0.1460674157303371,-0.1686752283197974
-0.14509037616023446,-0.16763198062424092
-0.14411333659013192,-0.1665410993113752
-0.1431362970200294,-0.16545021799850945
-0.14215925744992675,-0.16431112472715495
-0.1411822178798241,-0.16314718325843275
-0.14020517830972157,-0.16197463870782705
-0.13922813873961903,-0.1609562001580063
-0.1382510991695164,-0.15993714792860694
-0.13727405959941374,-0.15889349273016726
-0.1362970200293112,-0.1578032399412487
-0.13531998045920868,-0.15670876925384625
-0.13434294088910603,-0.15555021397244395
-0.1333659013190034,-0.15430887055215414
-0.13238886174890085,-0.15314090260635252
-0.13141182217879832,-0.15226684069987995
-0.13043478260869568,-0.15116405646129813
-0.12945774303859303,-0.14999756599104294
-0.1284807034684905,-0.14905433291455955
-0.12750366389838796,-0.14792878854585534
-0.12652662432828532,-0.14680324417715102
-0.12554958475818268,-0.14567769980844666
-0.12457254518808014,-0.14455216467534776
-0.12359550561797761,-0.14345780928826463
-0.12261846604787496,-0.14240306859927276
-0.12164142647777232,-0.1413483279102809
-0.12066438690766979,-0.14029358722128918
-0.11968734733756725,-0.13923884653229743
-0.1187103077674646,-0.13814690624594186
-0.11773326819736196,-0.1370431081047495
-0.11675622862725943,-0.13576361861345018
-0.1157791890571569,-0.13457017636625104
-0.11480214948705425,-0.13349817292952454
-0.1138251099169516,-0.13243237599435553
-0.11284807034684907,-0.13136657905918664
-0.11187103077674654,-0.13030078212401777
-0.1108939912066439,-0.12923498518884877
-0.10991695163654125,-0.12818015881098033
-0.10893991206643872,-0.12716545221041667
-0.10796287249633618,-0.12609198013866252
-0.10698583292623354,-0.12486952800907519
-0.10600879335613089,-0.12364737340300919
-0.10503175378602836,-0.1225566562839557
-0.10405471421592583,-0.12146593916490223
-0.10307767464582318,-0.12037957553474159
-0.10210063507572054,-0.11933530684009941
-0.101123595505618,-0.11829103814545736
-0.10014655593551547,-0.1172463268452115
-0.09916951636541282,-0.11608089385367514
-0.09819247679531018,-0.11491546086213877
-0.09721543722520765,-0.11381199166498074
-0.09623839765510511,-0.11275559150157698
-0.09526135808500247,-0.11172955721530932
-0.09428431851489982,-0.11071975854702418
-0.09330727894479729,-0.10949081757152845
-0.09233023937469476,-0.1085100455119389
-0.09135319980459211,-0.10752927345234924
-0.09037616023448947,-0.106468836313577
-0.08939912066438693,-0.10537417247602411
-0.0884220810942844,-0.10428526159822923
-0.08744504152418175,-0.10319695978946596
-0.08646800195407911,-0.10210154543797059
-0.08549096238397658,-0.10101017251158598
-0.08451392281387404,-0.09992177825875408
-0.0835368832437714,-0.09877727306960357
-0.08255984367366875,-0.09755220388547697
-0.08158280410356622,-0.09634072065640006
-0.08060576453346369,-0.09525014557142764
-0.07962872496336104,-0.09415775167794273
-0.0786516853932584,-0.09306679617225613
-0.07767464582315586,-0.09214696952609093
-0.07669760625305333,-0.09118037304102858
-0.07572056668295069,-0.09005543696440224
-0.07474352711284804,-0.0888896901318565
-0.0737664875427455,-0.0877239432993109
-0.07278944797264297,-0.08655819646676528
-0.07181240840254033,-0.08544210162895471
-0.07083536883243768,-0.08443754199791324
-0.06985832926233515,-0.08343298236687187
-0.06888128969223262,-0.0824284227358305
-0.06790425012212997,-0.08105067745348626
-0.06692721055202733,-0.07995796329262896
-0.0659501709819248,-0.07886524913177177
-0.06497313141182226,-0.07777253497091458
-0.06399609184171962,-0.07670712718828228
-0.06301905227161697,-0.07565419396755464
-0.06204201270151444,-0.07458154064356347
-0.061064973131411904,-0.07341027278059893
-0.06008793356130926,-0.07230910995207836
-0.059110893991206614,-0.0712172739422502
-0.05813385442110408,-0.07012543793242217
-0.05715681485100155,-0.06903360192259413
-0.0561797752808989,-0.06794176591276596
-0.05520273571079626,-0.06684976044128461
-0.054225696140693724,-0.06575725380398093
-0.05324865657059119,-0.06467514274200761
-0.052271617000488546,-0.06367385736944917
-0.0512945774303859,-0.0626725719968907
-0.05031753786028337,-0.061671286624332355
-0.049340498290180834,-0.060448879765493006
-0.04836345872007819,-0.059400506420750274
-0.047386419149975545,-0.058111121985883266
-0.04640937957987301,-0.057014248525451686
-0.04543234000977048,-0.056148535615259114
-0.04445530043966783,-0.05495067591530678
-0.04347826086956519,-0.053982931825217045
-0.042501221299462655,-0.05292387688091232
-0.04152418172936012,-0.05175486604816058
-0.04054714215925748,-0.05058585521540871
-0.03957010258915483,-0.04941684438265684
-0.0385930630190523,-0.04833069583656847
-0.037616023448949765,-0.04733605820364379
-0.03663898387884712,-0.04615961012696295
-0.035661944308744475,-0.045079582451277675
-0.03468490473864194,-0.04420795499367416
-0.03370786516853941,-0.043057285769027
-0.032730825598436764,-0.04190073912454813
-0.03175378602833412,-0.04063268195141753
-0.030776746458231585,-0.0395492766756521
-0.02979970688812905,-0.03853160344204566
-0.028822667318026407,-0.037513930208439114
-0.027845627747923762,-0.036496256974832574
-0.02686858817782123,-0.035474656459086956
-0.025891548607718695,-0.03438446427045413
-0.02491450903761605,-0.03299695251716676
-0.023937469467513406,-0.03189596758537749
-0.022960429897410872,-0.030802651282167567
-0.02198339032730834,-0.02970933497895765
-0.021006350757205694,-0.02861601867574761
-0.02002931118710305,-0.02752682304576468
-0.019052271617000516,-0.026466188775149044
-0.018075232046897982,-0.025405554504533412
-0.017098192476795337,-0.024344920233917655
-0.016121152906692693,-0.0232842859633019
-0.01514411333659016,-0.022218025382713228
-0.014167073766487626,-0.021128113956274154
-0.013190034196384981,-0.020072682458421153
-0.012212994626282336,-0.019090801328891457
-0.011235955056179803,-0.01798916086587819
-0.010258915486077269,-0.016788419178480347
-0.009281875915974624,-0.015600762018991425
-0.00830483634587198,-0.014435133601130919
-0.007327796775769446,-0.013478499499421181
-0.006350757205666913,-0.012539427481844298
-0.005373717635564268,-0.011388797543106389
-0.004396678065461623,-0.010154546653098754
-0.0034196384953590897,-0.008965097471484518
-0.002442598925256556,-0.007872742713884332
-0.0014655593551539114,-0.006780387956284023
-0.0004885197850512668,-0.005688033198683713
0.0004885197850512668,-0.004600757340771359
0.0014655593551538004,-0.0036380684791503977
0.002442598925256334,-0.002651582197125188
0.0034196384953590897,-0.0014686377923462787
0.004396678065461623,-0.00038049403843654203
0.005373717635564157,0.0005819591010139177
0.006350757205666913,0.0019664273104544067
0.007327796775769446,0.00305682530893719
0.00830483634587198,0.004147223307419973
0.009281875915974513,0.005237621305902758
0.010258915486077047,0.00632801930438554
0.011235955056179803,0.0073042060054658384
0.012212994626282336,0.008431208405598937
0.01319003419638487,0.009365134924861927
0.014167073766487626,0.010547930378661393
0.01514411333659016,0.011641892289213045
0.016121152906692693,0.012624600899782498
0.017098192476795226,0.013784899273197662
0.01807523204689776,0.015020006758889065
0.019052271617000516,0.015935166982772857
0.02002931118710305,0.01706682660450892
0.021006350757205583,0.018194500412961702
0.02198339032730834,0.01929777097823915
0.022960429897410872,0.02043639849040446
0.023937469467513406,0.021575026002569775
0.02491450903761594,0.022704343025084412
0.025891548607718473,0.02368410100006426
0.02686858817782123,0.024831975228277636
0.027845627747923762,0.025939535578386987
0.028822667318026296,0.026931365164242813
0.02979970688812905,0.027892303299945923
0.030776746458231585,0.029127314301894698
0.03175378602833412,0.030327634235563655
0.03273082559843665,0.03131028801152485
0.033707865168539186,0.03224297030006042
0.03468490473864194,0.03340545964434653
0.035661944308744475,0.03456794898863238
0.03663898387884701,0.03567033175685878
0.037616023448949765,0.03676282392394742
0.0385930630190523,0.03771613137632652
0.03957010258915483,0.03909781993062271
0.040547142159257366,0.040186759193064484
0.0415241817293599,0.04122080077719572
0.042501221299462655,0.04207212845665479
0.04347826086956519,0.04322421480943278
0.04445530043966772,0.04456055209158216
0.04543234000977048,0.04561015132756959
0.04640937957987301,0.04663105591227163
0.047386419149975545,0.047651960496973664
0.04836345872007808,0.048672865081675704
0.04934049829018061,0.049733341314443694
0.05031753786028337,0.05089232912097448
0.0512945774303859,0.05204606219699199
0.052271617000488435,0.053116839260304465
0.05324865657059119,0.05418761632361718
0.054225696140693724,0.05531710825534416
0.05520273571079626,0.05627252403818551
0.05617977528089879,0.0573635216079626
0.057156814851001325,0.05845495178221494
0.05813385442110408,0.059544765286618034
0.059110893991206614,0.06063457879102088
0.06008793356130915,0.061811291959540215
0.061064973131411904,0.06300852045063723
0.06204201270151444,0.06411744355144901
0.06301905227161697,0.06520924248476972
0.0639960918417195,0.066301022119155
0.06497313141182204,0.06739267346290367
0.0659501709819248,0.0684843248066526
0.06692721055202733,0.06957597615040127
0.06790425012212986,0.07065718779406105
0.06888128969223262,0.07161115657396232
0.06985832926233515,0.07269629928625647
0.07083536883243768,0.07391385480056695
0.07181240840254022,0.07512880627780802
0.07278944797264275,0.07611081535626593
0.0737664875427455,0.07726732478957156
0.07474352711284804,0.07824856474314794
0.07572056668295057,0.0792298046967243
0.07669760625305333,0.08032212555272368
0.07767464582315586,0.08149912146168661
0.0786516853932584,0.08267611737064955
0.07962872496336093,0.08385311327961248
0.08060576453346346,0.08496958910227906
0.08158280410356622,0.08600831989844966
0.08255984367366875,0.08698723037404839
0.08353688324377129,0.08795508308452954
0.08451392281387404,0.08933726579287612
0.08549096238397658,0.09027331526256688
0.08646800195407911,0.0912341903260441
0.08744504152418164,0.09260497871207862
0.08842208109428418,0.09353285708425207
0.08939912066438693,0.09449921825360325
0.09037616023448947,0.09558960303388288
0.091353199804592,0.09668024430436256
0.09233023937469476,0.09777145971519295
0.09330727894479729,0.09894372179152698
0.09428431851489982,0.1002061337330039
0.09526135808500236,0.10134982324514866
0.09623839765510489,0.10244298568938527
0.09721543722520765,0.10353651094124997
0.09819247679531018,0.10463018978727207
0.09916951636541271,0.1057234441336929
0.10014655593551547,0.10681618465946202
0.101123595505618,0.10790892518523089
0.10210063507572054,0.10900128789375257
0.10307767464582307,0.11009114761062806
0.1040547142159256,0.11118100732750355
0.10503175378602836,0.11227086704437929
0.10600879335613089,0.11333969242326693
0.10698583292623343,0.11440659081608558
0.10796287249633618,0.11547348920890446
0.10893991206643872,0.11654038760172311
0.10991695163654125,0.11760728599454176
0.11089399120664378,0.11867418438736041
0.11187103077674632,0.11974108278017906
0.11284807034684907,0.12082369118291296
0.1138251099169516,0.12207496177991974
0.11480214948705414,0.12307917172835217
0.1157791890571569,0.12408338167678484
0.11675622862725943,0.1250875916252173
0.11773326819736196,0.12639578006279545
0.1187103077674645,0.12728382334418806
0.11968734733756703,0.12847204586950245
0.12066438690766979,0.1296602683948171
0.12164142647777232,0.1308404480162498
0.12261846604787485,0.13187763044890954
0.12359550561797761,0.13283911820147265
0.12457254518808014,0.13382134669935333
0.12554958475818268,0.1349067422790238
0.1265266243282852,0.13600034987379103
0.12750366389838774,0.1371557146325264
0.1284807034684905,0.1383805632698654
0.12945774303859303,0.1395762394615067
0.13043478260869557,0.14063093972276342
0.13141182217879832,0.14156274613095143
0.13238886174890085,0.14259958544394077
0.1333659013190034,0.14376616621409932
0.13434294088910592,0.1448122397862236
0.13531998045920846,0.1460753587819264
0.1362970200293112,0.14723028459879242
0.13727405959941374,0.14832318522479748
0.13825109916951628,0.14936551423222935
0.13922813873961903,0.15035358710915667
0.14020517830972157,0.15141514168420386
0.1411822178798241,0.15247838787974144
0.14215925744992663,0.153541634075279
0.14313629702002917,0.15460488027081654
0.14411333659013192,0.15566812646635436
0.14509037616023446,0.15686522145720064
0.146067415730337,0.1580765501978102
0.14704445530043975,0.15923606840758536
0.14802149487054228,0.16032778395166622
0.14899853444064481,0.16142039975281372
0.14997557401074735,0.16251454101766286
0.15095261358084988,0.1636074840236287
0.15192965315095264,0.16470042702959484
0.15290669272105517,0.1657933700355607
0.1538837322911577,0.16688506924962962
0.15486077186126046,0.1679780270818783
0.155837811431363,0.16907098491412678
0.15681485100146553,0.17016394274637525
0.15779189057156806,0.17125690057862372
0.1587689301416706,0.1723323650213849
0.15974596971177335,0.17334181825174705
0.16072300928187588,0.17435127148210894
0.16170004885197842,0.17536072471247086
0.16267708842208117,0.17658119784808543
0.1636541279921837,0.17780623499566645
0.16463116756228624,0.17889090121725804
0.16560820713238877,0.17983017772462698
0.1665852467024913,0.1807850032907659
0.16756228627259406,0.1820437838238584
0.1685393258426966,0.18326792947175816
0.16951636541279913,0.1843571878193841
0.17049340498290189,0.18544148786422646
0.17147044455300442,0.1863631468039297
0.17244748412310695,0.1873399862396105
0.1734245236932095,0.18842895684558963
0.17440156326331202,0.18951792745156876
0.17537860283341478,0.1907711881247609
0.1763556424035173,0.19199550776467866
0.17733268197361984,0.19304597820137737
0.1783097215437226,0.1940964486380763
0.17928676111382513,0.195146919074775
0.18026380068392767,0.1961973895114737
0.1812408402540302,0.1972478599481724
0.18221787982413273,0.1982983303848711
0.1831949193942355,0.19936100294589093
0.18417195896433802,0.20054883200356763
0.18514899853444056,0.20173666106124435
0.1861260381045433,0.20292449011892133
0.18710307767464585,0.20402455156384752
0.18808011724474838,0.20487275214974557
0.1890571568148509,0.20596210936204443
0.19003419638495345,0.20713298892564813
0.1910112359550562,0.2083038684892521
0.19198827552515874,0.2094747480528558
0.19296531509526127,0.2104623127874225
0.19394235466536403,0.21143630564286348
0.19491939423546656,0.21247541345989213
0.1958964338055691,0.21359739595750152
0.19687347337567163,0.21471937845511094
0.19785051294577416,0.21581937641371132
0.19882755251587692,0.21685707373118215
0.19980459208597945,0.21798644363034445
0.20078163165608198,0.2192006840383283
0.20175867122618474,0.22040087568158925
0.20273571079628727,0.22149768129899475
0.2037127503663898,0.22259099290464537
0.20468978993649234,0.2236789422549099
0.20566682950659487,0.22463803341800484
0.20664386907669763,0.22556492151762855
0.20762090864680016,0.22672213313336304
0.2085979482169027,0.22787934474909755
0.20957498778700545,0.2290365563648323
0.21055202735710798,0.2301937679805668
0.21152906692721052,0.23132368131987918
0.21250610649731305,0.2323693392566775
0.21348314606741559,0.2333406833373847
0.21446018563751834,0.23441714797614924
0.21543722520762087,0.23569584574705732
0.2164142647777234,0.23678545263233386
0.21739130434782616,0.23787505951761065
0.2183683439179287,0.23896466640288722
0.21934538348803123,0.23985795938555804
0.22032242305813377,0.24086087351594151
0.2212994626282363,0.24195003763243744
0.22227650219833905,0.2430392017489336
0.2232535417684416,0.24413596469539006
0.22423058133854412,0.24524488538502418
0.22520762090864688,0.24635380607465854
0.2261846604787494,0.24746272676429265
0.22716170004885194,0.24857164745392674
0.22813873961895448,0.24968056814356085
0.229115779189057,0.25078948883319496
0.23009281875915977,0.2518984095228293
0.2310698583292623,0.2530073302124634
0.23204689789936483,0.2540966659986952
0.2330239374694676,0.25517520651147174
0.23400097703957012,0.25635999571301676
0.23497801660967266,0.25753357387922976
0.2359550561797752,0.25863296575742506
0.23693209574987772,0.2597153988986064
0.23790913531998048,0.2607870040496633
0.23888617489008301,0.2618586092007199
0.23986321446018555,0.26293021435177655
0.2408402540302883,0.2640018195028334
0.24181729360039084,0.26507342465389006
0.24279433317049337,0.2661450298049467
0.2437713727405959,0.2671817089978062
0.24474841231069844,0.26820964868965635
0.2457254518808012,0.269386324821255
0.24670249145090373,0.2705385075728709
0.24767953102100626,0.27168505306671276
0.24865657059110902,0.2728252663507352
0.24963361016121155,0.273922443903481
0.2506106497313141,0.27501297297554056
0.2515876893014166,0.27610305823587766
0.25256472887151915,0.27719314349621477
0.2535417684416219,0.2781975615752839
0.25451880801172444,0.2791081841363448
0.255495847581827,0.28027173672517547
0.25647288715192973,0.28147695707843623
0.25744992672203226,0.2826431809498363
0.2584269662921348,0.2836521825932866
0.25940400586223733,0.2846611842367369
0.26038104543233986,0.2856701858801872
0.2613580850024426,0.28673474741004695
0.26233512457254515,0.28782707073505404
0.2633121641426477,0.2889595501449643
0.26428920371275044,0.2901382133970306
0.265266243282853,0.2913168766490967
0.2662432828529555,0.29243987656947823
0.26722032242305804,0.29328990537685645
0.2681973619931606,0.2944342961714688
0.26917440156326333,0.29557868696608147
0.27015144113336587,0.2967230777606939
0.2711284807034684,0.29788732872941076
0.27210552027357116,0.29903970744595004
0.2730825598436737,0.3001312040797486
0.2740595994137762,0.3012227007135471
0.27503663898387876,0.30231419734734566
0.2760136785539813,0.3034056939811442
0.27699071812408405,0.304497190614943
0.2779677576941866,0.30559359507922385
0.2789447972642891,0.3065937855918262
0.27992183683439187,0.30751263427055014
0.2808988764044944,0.30857691470167786
0.28187591597459694,0.3097742585167878
0.28285295554469947,0.31098386986634335
0.283829995114802,0.3121106190678544
0.28480703468490476,0.31310942878567893
0.2857840742550073,0.31433338913280334
0.2867611138251098,0.3154163774939357
0.2877381533952126,0.3164882549657923
0.2887151929653151,0.31756013243764863
0.28969223253541765,0.318632009909505
0.2906692721055202,0.31970388738136135
0.2916463116756227,0.3207757648532177
0.29262335124572547,0.3218476423250743
0.293600390815828,0.32291865088156874
0.29457743038593054,0.32397749559230765
0.2955544699560333,0.32503634030304684
0.29653150952613583,0.32609518501378576
0.29750854909623836,0.3271540297245247
0.2984855886663409,0.32852598255589793
0.29946262823644343,0.32961874186244966
0.3004396678065462,0.33071150116900166
0.3014167073766487,0.3318042604755534
0.30239374694675125,0.3328970197821052
0.303370786516854,0.333981618005296
0.30434782608695654,0.3350041470317608
0.3053248656570591,0.3360266760582256
0.3063019052271616,0.33704920508469044
0.30727894479726414,0.3380719110235085
0.3082559843673669,0.3392560130650959
0.30923302393746943,0.3404401151066831
0.31021006350757196,0.3416242171482703
0.3111871030776747,0.34268201126340714
0.31216414264777725,0.34372223572260907
0.3131411822178798,0.3447605130285517
0.3141182217879823,0.34577655863470874
0.31509526135808485,0.3468027832538092
0.3160723009281876,0.34789459600557093
0.31704934049829014,0.3489864087573324
0.3180263800683927,0.35014905570535937
0.31900341963849543,0.3514066833052866
0.31998045920859797,0.3525547468933132
0.3209574987787005,0.3536492430197965
0.32193453834880303,0.3547437391462798
0.32291157791890557,0.3558382352727632
0.3238886174890083,0.35663716899798903
0.32486565705911086,0.35775079265100757
0.3258426966292134,0.35896254492765006
0.32681973619931615,0.3601742972042928
0.3277967757694187,0.3610210101223021
0.3287738153395212,0.36209941852404026
0.32975085490962375,0.3632698832395978
0.3307278944797263,0.3644403479551553
0.33170493404982904,0.36561081267071305
0.33268197361993157,0.3667605559567439
0.3336590131900341,0.3678517731296312
0.33463605276013686,0.3687650254113652
0.3356130923302394,0.3697853374254795
0.3365901319003419,0.3709496419303491
0.33756717147044446,0.3721139464352188
0.338544211040547,0.3732782509400884
0.33952125061064975,0.37440274280910774
0.3404982901807523,0.3754084752652397
0.3414753297508548,0.3763427312469052
0.3424523693209576,0.377428544628153
0.3434294088910601,0.37856771843063924
0.34440644846116264,0.3797068922331255
0.3453834880312652,0.3808460660356117
0.3463605276013677,0.38198523983809796
0.34733756717147046,0.3831244136405844
0.348314606741573,0.38419150459541734
0.34929164631167553,0.3851946425714208
0.3502686858817783,0.38619778054742443
0.3512457254518808,0.38721881036957634
0.35222276502198335,0.38831384478475967
0.3531998045920859,0.3894697785321195
0.3541768441621884,0.3907816904961049
0.3551538837322912,0.3918757230126019
0.3561309233023937,0.39295387267185317
0.35710796287249624,0.3939417422997722
0.358085002442599,0.3949296119276914
0.35906204201270153,0.39606713126771564
0.36003908158280407,0.39733083452859597
0.3610161211529066,0.3983932340382734
0.36199316072300913,0.39923332002802236
0.3629702002931119,0.4003244977194662
0.3639472398632144,0.40141567541090983
0.36492427943331696,0.4025589971493147
0.3659013190034197,0.40371135166044
0.36687835857352225,0.404863706171565
0.3678553981436248,0.40601606068268997
0.3688324377137273,0.407168415193815
0.36980947728382985,0.40825960462346855
0.3707865168539326,0.4093490350658389
0.37176355642403514,0.410438465508209
0.37274059599413767,0.41150885233914747
0.3737176355642404,0.412339501608492
0.37469467513434296,0.413436061528958
0.3756717147044455,0.4145273112018942
0.376648754274548,0.41570197017006905
0.37762579384465056,0.41689821735603205
0.3786028334147533,0.41808484836292664
0.37957987298485585,0.41918461072466634
0.3805569125549584,0.4202745260498487
0.38153395212506114,0.42135140495301304
0.38251099169516367,0.4223653695401841
0.3834880312652662,0.4233793341273552
0.38446507083536874,0.42439329871452625
0.38544211040547127,0.4254532899649087
0.38641914997557403,0.42654575512710285
0.38739618954567656,0.42763822028929677
0.3883732291157791,0.4287306854514907
0.38935026868588185,0.4298231506136848
0.3903273082559844,0.431187421825749
0.3913043478260869,0.4322828864073047
0.39228138739618945,0.43337835098886046
0.393258426966292,0.43446977036604395
0.39423546653639474,0.4355606024681765
0.3952125061064973,0.4366514345703088
0.3961895456765998,0.4377432673446009
0.39716658524670256,0.4387742472344496
